company_id,company_name,is_target,country,currency,gics_sector,gics_sub_industry,fiscal_year,revenues,operating_costs,ebitda,depreciation_amortization,ebit,interest_expense,pre_tax_income,taxes,net_income,nopat,net_fixed_assets,net_working_capital,net_invested_capital,gross_debt,cash,net_debt,equity,total_assets,capex,cost_of_debt,corporate_tax_rate,employees,data_source
c_v_a_nicroram_s_r_l,C.V.A. NICRORAM S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,17.715972,15.766232,1.94974,0.113796,1.835944,0.010402,1.825542,0.541229,1.284313,1.291631,0.306732,7.45054,7.757272,0.331855,1.825217,-1.493362,9.250634,14.253675,0.128823,0.031345,0.279,10,aida
c_v_a_nicroram_s_r_l,C.V.A. NICRORAM S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,13.768394,13.320748,0.447646,0.10044,0.347206,0.013078,0.334128,0.165658,0.16847,0.175064,0.22908,7.624352,7.853432,0.0,1.565673,-1.565673,9.419105,13.772626,0.022788,0.052,0.279,10,aida
cagnoni_stefano_srl,CAGNONI STEFANO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,5.514212,5.076054,0.438158,0.086366,0.351792,0.066122,0.28567,0.090591,0.195079,0.240233,1.782123,1.668252,3.450375,1.953105,0.282968,1.670137,1.780238,5.220686,0.086366,0.033855,0.279,9,aida
cagnoni_stefano_srl,CAGNONI STEFANO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.159681,7.607131,1.55255,0.111156,1.441394,0.051358,1.390036,0.406818,0.983218,1.019545,1.730102,1.846075,3.576177,1.437628,0.624906,0.812722,2.763455,7.298548,0.059135,0.035724,0.279,8,aida
cagnoni_stefano_srl,CAGNONI STEFANO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.456624,8.184216,1.272408,0.107885,1.164523,0.033944,1.130579,0.329646,0.800933,0.82498,1.671904,2.902601,4.574505,1.223686,0.213568,1.010118,3.564387,7.249191,0.049687,0.027739,0.279,8,aida
cagnoni_stefano_srl,CAGNONI STEFANO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,7.183948,6.662841,0.521107,0.1084,0.412707,0.047482,0.365225,0.120597,0.244628,0.276431,1.650929,2.925522,4.576451,0.899728,0.132294,0.767434,3.809017,6.481942,0.087425,0.052774,0.279,8,aida
cagnoni_stefano_srl,CAGNONI STEFANO SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.742547,5.397283,0.345264,0.125405,0.219859,0.053268,0.166591,0.068081,0.09851,0.130009,1.685704,2.771114,4.456818,0.706712,0.08136,0.625352,3.831466,6.164571,0.16018,0.075374,0.279,8,aida
caprin_s_p_a,CAPRIN S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,5.841431,5.972214,-0.130783,0.126043,-0.256826,0.008723,-0.265549,-0.086477,-0.179072,-0.185172,3.30037,1.949378,5.249748,1.185346,0.318676,0.86667,4.383078,7.722393,0.126043,0.007359,0.279,16,aida
caprin_s_p_a,CAPRIN S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,10.73025,9.733919,0.996331,0.190911,0.80542,0.016181,0.789239,0.214449,0.57479,0.586574,3.129238,2.710932,5.84017,1.363357,0.243556,1.119801,4.720369,8.924517,0.019779,0.011868,0.279,18,aida
caprin_s_p_a,CAPRIN S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,12.706937,11.796923,0.910014,0.186271,0.723743,0.022672,0.701071,0.196181,0.50489,0.521218,2.960433,2.706308,5.666741,0.879532,0.10555,0.773982,4.892759,8.364029,0.017466,0.025777,0.279,19,aida
caprin_s_p_a,CAPRIN S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,7.820978,7.406321,0.414657,0.187272,0.227385,0.021662,0.205723,0.069325,0.136398,0.15076,2.807085,2.88011,5.687195,0.989413,0.022626,0.966787,4.720408,7.356967,0.033924,0.021894,0.279,20,aida
caprin_s_p_a,CAPRIN S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.917789,6.134182,-0.216393,0.151148,-0.367541,0.036768,-0.404309,0.003584,-0.407893,-0.264997,2.773822,1.799555,4.573377,0.640141,0.070529,0.569612,4.003765,6.245278,0.117885,0.057437,0.279,16,aida
casadei_romano_giorgio_s_r_l,CASADEI ROMANO GIORGIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,10.240601,9.546751,0.69385,0.310116,0.383734,0.060743,0.322991,0.039513,0.283478,0.33679,5.776879,1.869048,7.645927,2.601475,0.342126,2.259349,5.386578,12.283866,0.310116,0.023349,0.279,28,aida
casadei_romano_giorgio_s_r_l,CASADEI ROMANO GIORGIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,19.406055,18.067503,1.338552,0.390551,0.948001,0.037037,0.910964,0.260796,0.650168,0.676602,6.7294,4.518411,11.247811,4.958204,0.016234,4.94197,6.305841,17.522571,1.343072,0.00747,0.279,30,aida
casadei_romano_giorgio_s_r_l,CASADEI ROMANO GIORGIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,21.170971,19.599642,1.571329,0.387684,1.183645,0.081975,1.10167,0.309895,0.791775,0.850691,6.36794,3.51602,9.88396,2.806316,0.011386,2.79493,7.08903,16.871144,0.026224,0.029211,0.279,31,aida
casadei_romano_giorgio_s_r_l,CASADEI ROMANO GIORGIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,15.79419,14.936127,0.858063,0.347317,0.510746,0.103969,0.406777,0.117943,0.288834,0.362658,6.141451,3.525085,9.666536,2.334205,0.001069,2.333136,7.3334,15.018838,0.120828,0.044542,0.279,35,aida
casadei_romano_giorgio_s_r_l,CASADEI ROMANO GIORGIO S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,14.731729,14.150771,0.580958,0.372748,0.20821,0.135149,0.073061,0.04364,0.029421,0.083844,7.209521,3.972203,11.181724,3.877136,0.001362,3.875774,7.30595,15.906935,1.440818,0.034858,0.279,33,aida
casetti_forging_s_r_l,CASETTI FORGING S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,1.970707,1.91946,0.051247,0.011797,0.03945,0.004558,0.034892,0.032344,0.002548,0.01578,0.363966,0.070087,0.434053,0.369918,0.000611,0.369307,0.064746,1.726038,0.011797,0.012322,0.279,1,aida
casetti_forging_s_r_l,CASETTI FORGING S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,2.973434,2.904692,0.068742,0.011713,0.057029,0.006734,0.050295,0.046454,0.003841,0.022812,0.382728,0.019855,0.402583,0.534803,0.200807,0.333996,0.068587,2.351655,0.030475,0.012592,0.279,1,aida
casetti_forging_s_r_l,CASETTI FORGING S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,3.950595,3.847094,0.103501,0.041527,0.061974,0.01937,0.042604,0.038879,0.003725,0.02479,0.533993,0.120421,0.654414,0.78285,0.200748,0.582102,0.072312,3.114096,0.192792,0.024743,0.279,2,aida
casetti_forging_s_r_l,CASETTI FORGING S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,4.957758,4.7746,0.183158,0.060813,0.122345,0.03116,0.091185,0.041625,0.04956,0.066496,0.585687,0.401121,0.986808,1.065488,0.200554,0.864934,0.121874,3.065484,0.112507,0.029245,0.279,8,aida
casetti_forging_s_r_l,CASETTI FORGING S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.574952,5.268759,0.306193,0.089813,0.21638,0.030394,0.185986,0.044625,0.141361,0.164462,0.750189,0.198719,0.948908,0.888942,0.203266,0.685676,0.263232,3.146498,0.254315,0.034191,0.279,9,aida
castolin_eutectic_italy_srl,CASTOLIN EUTECTIC ITALY SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,14.240524,13.395521,0.845003,0.067053,0.77795,0.096147,0.681803,0.21017,0.471633,0.538142,0.121807,3.571452,3.693259,0.0,0.421861,-0.421861,4.11512,10.249214,0.067053,0.0617,0.279,9,aida
castolin_eutectic_italy_srl,CASTOLIN EUTECTIC ITALY SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,15.361837,15.281621,0.080216,0.055896,0.02432,0.006402,0.017918,0.025438,-0.00752,0.009728,0.092476,3.796261,3.888737,0.0,0.218863,-0.218863,4.1076,8.800509,0.026565,0.052,0.279,28,aida
celestri_s_r_l,CELESTRI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,8.794503,8.084515,0.709988,0.628166,0.081822,0.0,0.083352,0.020598,0.062754,0.061602,1.428303,3.150468,4.578771,0.0,1.283741,-1.283741,5.862512,8.95175,0.628166,0.0275,0.279,22,aida
celestri_s_r_l,CELESTRI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,18.146062,16.928137,1.217925,0.212716,1.005209,0.0,1.007017,0.055699,0.951318,0.94961,1.2495,4.665786,5.915286,0.0,0.898544,-0.898544,6.81383,11.231885,0.033913,0.0201,0.279,19,aida
celestri_s_r_l,CELESTRI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,17.522603,15.632252,1.890351,0.100326,1.790025,0.0,1.805078,0.471521,1.333557,1.322436,1.161985,2.593099,3.755084,0.0,4.392303,-4.392303,8.147387,11.221097,0.012811,0.0537,0.279,17,aida
celestri_s_r_l,CELESTRI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,11.364862,11.550537,-0.185675,0.096475,-0.28215,0.0,-0.136521,0.000769,-0.13729,-0.20343,1.074295,2.458728,3.533023,0.0,4.477074,-4.477074,8.010097,10.590259,0.008785,0.0617,0.279,17,aida
celestri_s_r_l,CELESTRI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,8.91733,9.298342,-0.381012,0.093247,-0.474259,0.0,-0.314886,0.0,-0.314886,-0.341941,1.007977,2.03661,3.044587,0.0,4.650624,-4.650624,7.695211,9.713501,0.026929,0.052,0.279,17,aida
cerruti_i_s_costruzioni_srl,CERRUTI I. & S. COSTRUZIONI SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.684328,4.242801,0.441527,0.028969,0.412558,0.078045,0.334513,0.118875,0.215638,0.265948,0.774344,1.43343,2.207774,1.619638,0.139948,1.47969,0.728084,4.448073,0.028969,0.048187,0.279,4,aida
cerruti_i_s_costruzioni_srl,CERRUTI I. & S. COSTRUZIONI SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,4.866338,4.546141,0.320197,0.038962,0.281235,0.10584,0.175395,0.107657,0.067738,0.112494,1.157324,1.242465,2.399789,1.926982,0.323016,1.603966,0.795823,4.505506,0.421942,0.054925,0.279,4,aida
cerruti_i_s_costruzioni_srl,CERRUTI I. & S. COSTRUZIONI SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,2.870735,2.645178,0.225557,0.03765,0.187907,0.071088,0.116819,0.075861,0.040958,0.075163,1.208205,0.697171,1.905376,1.118922,0.050328,1.068594,0.836782,3.518217,0.088531,0.063533,0.279,5,aida
cerruti_i_s_costruzioni_srl,CERRUTI I. & S. COSTRUZIONI SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,3.665292,3.289404,0.375888,0.04338,0.332508,0.079414,0.253094,0.11761,0.135484,0.177995,1.231659,1.052795,2.284454,1.51149,0.1993,1.31219,0.972264,3.939896,0.066834,0.05254,0.279,4,aida
cerruti_i_s_costruzioni_srl,CERRUTI I. & S. COSTRUZIONI SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,9.76305,8.028343,1.734707,0.056496,1.678211,0.089828,1.588383,0.507832,1.080551,1.14166,1.20613,1.059824,2.265954,1.061782,0.848645,0.213137,2.052817,6.729731,0.030967,0.084601,0.279,4,aida
chiti_metalli_s_r_l_a_socio_unico,CHITI METALLI S.R.L. A SOCIO UNICO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,13.343611,12.400389,0.943222,0.088174,0.855048,0.063175,0.791873,0.216731,0.575142,0.621026,0.160406,8.709607,8.870013,4.978428,0.098284,4.880144,3.989869,11.815278,0.088174,0.01269,0.279,16,aida
chiti_metalli_s_r_l_a_socio_unico,CHITI METALLI S.R.L. A SOCIO UNICO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,25.225476,22.780814,2.444662,0.110293,2.334369,0.041002,2.293367,0.644063,1.649304,1.678791,0.196469,9.040024,9.236493,4.299261,0.50194,3.797321,5.439172,15.204666,0.146356,0.009537,0.279,13,aida
chiti_metalli_s_r_l_a_socio_unico,CHITI METALLI S.R.L. A SOCIO UNICO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,31.274379,28.552273,2.722106,0.10836,2.613746,0.054523,2.559223,0.725862,1.833361,1.87242,0.201381,12.841195,13.042576,6.216425,0.196385,6.02004,7.022536,18.476054,0.113272,0.008771,0.279,15,aida
chiti_metalli_s_r_l_a_socio_unico,CHITI METALLI S.R.L. A SOCIO UNICO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,21.037492,19.408611,1.628881,0.104468,1.524413,0.170721,1.353692,0.380043,0.973649,1.096441,0.483164,10.165232,10.648396,2.964754,0.012543,2.952211,7.696185,14.167981,0.386251,0.057584,0.279,15,aida
chiti_metalli_s_r_l_a_socio_unico,CHITI METALLI S.R.L. A SOCIO UNICO,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,16.729868,15.552418,1.17745,0.133503,1.043947,0.12495,0.918997,0.27707,0.641927,0.729206,0.420252,9.345533,9.765785,1.729725,0.002051,1.727674,8.038111,13.299227,0.070591,0.072237,0.279,15,aida
chun_e_vollerin_s_r_l,CHUN E VOLLERIN S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,16.546543,16.141624,0.404919,0.212756,0.192163,0.057664,0.134499,0.050385,0.084114,0.120176,0.770807,11.066668,11.837475,3.673426,0.373866,3.29956,8.537915,16.119808,0.212756,0.015698,0.279,19,aida
chun_e_vollerin_s_r_l,CHUN E VOLLERIN S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,13.638325,13.692445,-0.05412,0.210785,-0.264905,0.021385,-0.28629,-0.062066,-0.224224,-0.190997,0.752758,9.681022,10.43378,2.358553,0.238468,2.120085,8.313695,14.55784,0.192736,0.009067,0.279,21,aida
chun_e_vollerin_s_r_l,CHUN E VOLLERIN S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,16.042872,13.469101,2.573771,0.180094,2.393677,0.012542,2.381135,0.680195,1.70094,1.709899,0.604022,12.568998,13.17302,3.223259,0.064874,3.158385,10.014635,16.129791,0.031358,0.003891,0.279,23,aida
chun_e_vollerin_s_r_l,CHUN E VOLLERIN S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,16.462454,14.570441,1.892013,0.178122,1.713891,0.126098,1.587793,0.436175,1.151618,1.243076,0.49112,15.723328,16.214448,5.094355,0.046162,5.048193,11.166255,18.712847,0.06522,0.024752,0.279,23,aida
chun_e_vollerin_s_r_l,CHUN E VOLLERIN S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,14.611908,14.919395,-0.307487,0.182342,-0.489829,0.243899,-0.733728,0.000732,-0.73446,-0.353167,0.984971,15.259947,16.244918,5.871167,0.058042,5.813125,10.431793,19.376409,0.676193,0.041542,0.279,19,aida
cinque_erre_societa_a_responsabilita_limitata,CINQUE ERRE SOCIETA' A RESPONSABILITA' LIMITATA,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.490776,3.759028,0.731748,0.13554,0.596208,0.0,0.607431,0.096395,0.511036,0.501594,0.750718,0.652214,1.402932,0.25,0.502796,-0.252796,1.655728,2.602553,0.13554,0.0,0.279,10,aida
cinque_erre_societa_a_responsabilita_limitata,CINQUE ERRE SOCIETA' A RESPONSABILITA' LIMITATA,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.171314,7.456147,1.715167,0.234766,1.480401,0.0,1.513809,0.359055,1.154754,1.12927,0.931503,-0.127715,0.803788,0.203143,2.209836,-2.006693,2.810481,4.707022,0.415551,0.0,0.279,10,aida
cinque_erre_societa_a_responsabilita_limitata,CINQUE ERRE SOCIETA' A RESPONSABILITA' LIMITATA,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.473666,7.717126,1.75654,0.243163,1.513377,0.0,1.524928,0.375807,1.149121,1.140417,0.781178,-0.783753,-0.002575,0.132407,4.094584,-3.962177,3.959602,6.223683,0.092838,0.0,0.279,6,aida
cinque_erre_societa_a_responsabilita_limitata,CINQUE ERRE SOCIETA' A RESPONSABILITA' LIMITATA,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,9.180513,7.237388,1.943125,0.282807,1.660318,0.0,1.680923,0.386028,1.294895,1.279022,1.113902,-0.582271,0.531631,0.060556,4.783422,-4.722866,5.254497,7.998657,0.615531,0.0,0.279,10,aida
cinque_erre_societa_a_responsabilita_limitata,CINQUE ERRE SOCIETA' A RESPONSABILITA' LIMITATA,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,5.752823,4.868216,0.884607,0.363197,0.52141,0.0,0.58891,0.11109,0.47782,0.423053,1.416905,1.436418,2.853323,0.0,2.878994,-2.878994,5.732317,8.504942,0.6662,0.052,0.279,10,aida
co_sider_commercio_siderurgico_s_r_l_con_sigla_co_sider_srl,CO.SIDER. - COMMERCIO SIDERURGICO S.R.L. CON SIGLA CO.SIDER SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,6.650226,6.424383,0.225843,0.040076,0.185767,0.009536,0.176231,0.103694,0.072537,0.076462,0.062102,2.349145,2.411247,1.036208,0.110644,0.925564,1.485683,5.677804,0.040076,0.009203,0.279,13,aida
co_sider_commercio_siderurgico_s_r_l_con_sigla_co_sider_srl,CO.SIDER. - COMMERCIO SIDERURGICO S.R.L. CON SIGLA CO.SIDER SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,13.2179,12.487358,0.730542,0.053216,0.677326,0.009987,0.667339,0.216999,0.45034,0.45708,0.110051,3.266768,3.376819,1.851867,0.361071,1.490796,1.886023,7.96987,0.101165,0.005393,0.279,13,aida
co_sider_commercio_siderurgico_s_r_l_con_sigla_co_sider_srl,CO.SIDER. - COMMERCIO SIDERURGICO S.R.L. CON SIGLA CO.SIDER SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,12.917802,11.318312,1.59949,0.056855,1.542635,0.008791,1.533844,0.453199,1.080645,1.086839,0.103554,3.32796,3.431514,1.222644,0.293796,0.928848,2.502666,6.791056,0.050358,0.00719,0.279,14,aida
co_sider_commercio_siderurgico_s_r_l_con_sigla_co_sider_srl,CO.SIDER. - COMMERCIO SIDERURGICO S.R.L. CON SIGLA CO.SIDER SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,9.727054,8.913446,0.813608,0.084322,0.729286,0.019352,0.709934,0.253311,0.456623,0.46907,0.371242,2.923691,3.294933,0.980189,0.104547,0.875642,2.419291,5.905198,0.35201,0.019743,0.279,14,aida
co_sider_commercio_siderurgico_s_r_l_con_sigla_co_sider_srl,CO.SIDER. - COMMERCIO SIDERURGICO S.R.L. CON SIGLA CO.SIDER SRL,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,7.468561,6.91548,0.553081,0.056387,0.496694,0.015713,0.480981,0.186876,0.294105,0.303713,0.128969,2.451079,2.580048,0.435799,0.363148,0.072651,2.507397,5.195335,-0.185886,0.036056,0.279,13,aida
cofert_s_r_l,COFERT - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,5.095299,4.938158,0.157141,0.066096,0.091045,0.002978,0.088067,0.028378,0.059689,0.061707,1.877217,-0.258898,1.618319,0.437552,1.885335,-1.447783,3.066102,5.653551,0.066096,0.006806,0.279,15,aida
cofert_s_r_l,COFERT - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.657031,8.226152,1.430879,0.084868,1.346011,0.004261,1.34175,0.381707,0.960043,0.963092,1.811656,0.239049,2.050705,0.404988,2.380429,-1.975441,4.026146,7.892687,0.019307,0.010521,0.279,15,aida
cofert_s_r_l,COFERT - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,9.653119,8.783351,0.869768,0.077141,0.792627,0.008161,0.784466,0.299211,0.485255,0.490303,1.750041,1.034269,2.78431,0.321056,2.048147,-1.727091,4.511401,7.479973,0.015526,0.025419,0.279,14,aida
cofert_s_r_l,COFERT - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,6.889143,6.641568,0.247575,0.069601,0.177974,0.004231,0.173743,0.023668,0.150075,0.15373,1.697429,1.273152,2.970581,0.224334,1.91523,-1.690896,4.661477,6.780154,0.016989,0.01886,0.279,15,aida
cofert_s_r_l,COFERT - S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,6.25137,6.128791,0.122579,0.081838,0.040741,0.00202,0.038721,0.015512,0.023209,0.02442,1.770979,1.199926,2.970905,0.132545,1.765245,-1.6327,4.603605,6.572689,0.155388,0.01524,0.279,15,aida
commerciale_metalli_s_r_l,COMMERCIALE METALLI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,9.136399,8.835549,0.30085,0.073482,0.227368,0.096429,0.130939,0.037941,0.092998,0.161486,0.135173,2.62945,2.764623,2.321595,0.151982,2.169613,0.59501,6.588152,0.073482,0.041536,0.279,10,aida
commerciale_metalli_s_r_l,COMMERCIALE METALLI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,15.786156,14.598545,1.187611,0.027184,1.160427,0.111952,1.048475,0.294767,0.753708,0.834186,0.154334,2.519951,2.674285,1.854964,0.529395,1.325569,1.348716,8.129223,0.046345,0.060353,0.279,13,aida
commerciale_metalli_s_r_l,COMMERCIALE METALLI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,15.781938,13.630311,2.151627,0.035717,2.11591,0.106708,2.00457,0.558963,1.445607,1.5259,0.393489,3.108961,3.50245,1.317136,0.609011,0.708125,2.794325,8.144321,0.274872,0.081015,0.279,13,aida
commerciale_metalli_s_r_l,COMMERCIALE METALLI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,10.186882,9.614112,0.57277,0.047972,0.524798,0.13855,0.39088,0.104783,0.286097,0.384116,0.578232,4.755383,5.333615,2.602278,0.349086,2.253192,3.080423,8.697532,0.232715,0.053242,0.279,14,aida
commerciale_metalli_s_r_l,COMMERCIALE METALLI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,9.101942,8.878076,0.223866,0.056643,0.167223,0.152097,0.015126,0.013819,0.001307,0.066889,0.609586,4.932471,5.542057,2.531785,0.071456,2.460329,3.081728,7.486579,0.087997,0.060075,0.279,15,aida
compagnia_italiana_metalli_industriali_cimi_s_p_a,COMPAGNIA ITALIANA METALLI INDUSTRIALI CIMI S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,5.771386,5.770178,0.001208,0.057598,-0.05639,0.013886,-0.070276,-0.093799,0.023523,-0.040657,0.787364,0.312833,1.100197,0.12632,0.00478,0.12154,0.978657,1.392199,0.057598,0.109927,0.279,8,aida
compagnia_italiana_metalli_industriali_cimi_s_p_a,COMPAGNIA ITALIANA METALLI INDUSTRIALI CIMI S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.475895,9.352208,0.123687,0.077193,0.046494,0.020101,0.026393,0.0085,0.017893,0.03152,0.842117,0.446471,1.288588,0.297157,0.005118,0.292039,0.996549,1.637857,0.131946,0.067644,0.279,6,aida
compagnia_italiana_metalli_industriali_cimi_s_p_a,COMPAGNIA ITALIANA METALLI INDUSTRIALI CIMI S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,13.038962,12.900516,0.138446,0.10122,0.037226,0.015987,0.021239,0.014481,0.006758,0.01489,1.131318,0.280054,1.411372,0.412502,0.004437,0.408065,1.003307,1.810996,0.390421,0.038756,0.279,6,aida
compagnia_italiana_metalli_industriali_cimi_s_p_a,COMPAGNIA ITALIANA METALLI INDUSTRIALI CIMI S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,10.993108,10.8366,0.156508,0.108717,0.047791,0.020776,0.027015,0.017299,0.009716,0.019116,1.092629,0.242367,1.334996,0.325969,0.003997,0.321972,1.013024,1.694311,0.070028,0.063736,0.279,6,aida
compagnia_italiana_metalli_industriali_cimi_s_p_a,COMPAGNIA ITALIANA METALLI INDUSTRIALI CIMI S.P.A.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,10.203517,10.041653,0.161864,0.106469,0.055395,0.027069,0.028326,0.017325,0.011001,0.022158,1.039221,0.272546,1.311767,0.292353,0.004611,0.287742,1.024025,1.733786,0.053061,0.09259,0.279,6,aida
confer_italia_s_r_l,CONFER ITALIA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.232819,4.123893,0.108926,0.006244,0.102682,9.4e-05,0.102588,0.025612,0.076976,0.077047,0.024982,0.096355,0.121337,0.0,0.235137,-0.235137,0.356474,3.629209,0.006244,0.0275,0.279,5,aida
confer_italia_s_r_l,CONFER ITALIA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2021,9.571356,9.50513,0.066226,0.009658,0.056568,4.2e-05,0.056526,0.017719,0.038807,0.038836,0.015324,0.346354,0.361678,0.0,0.033601,-0.033601,0.395279,6.923845,-0.0,0.0201,0.279,4,aida
confer_italia_s_r_l,CONFER ITALIA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2022,16.780987,16.676627,0.10436,0.009297,0.095063,0.0,0.095063,0.030599,0.064464,0.064464,0.006027,-0.348055,-0.342028,0.0,0.801773,-0.801773,0.459745,13.437035,0.0,0.0537,0.279,5,aida
confer_italia_s_r_l,CONFER ITALIA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2023,16.522048,16.338521,0.183527,0.006687,0.17684,0.0,0.18048,0.052743,0.127737,0.125161,0.02934,15.099014,15.128354,14.587679,0.046806,14.540873,0.587481,16.129039,0.03,0.0,0.279,3,aida
confer_italia_s_r_l,CONFER ITALIA S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2024,8.042675,7.620585,0.42209,0.0058,0.41629,0.286866,0.129424,0.054412,0.075012,0.241275,0.023541,11.594826,11.618367,11.051428,0.095555,10.955873,0.662494,13.098012,1e-06,0.025957,0.279,3,aida
conforti_lamiere_di_luca_conforti_s_r_l,CONFORTI LAMIERE DI LUCA CONFORTI S.R.L.,0,IT,EUR,Industrials,Metals Wholesale (ATECO 4672),2020,4.598585,4.476663,0.121922,0.075923,0.045999,0.003991,0.042008,0.002832,0.039176,0.042898,0.188693,0.700805,0.889498,0.0,0.000886,-0.000886,0.890384,3.22242,0.075923,0.0275,0.279,6,aida
